date,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera
8/14/2015,unarmed,30,Male,Black,District Heights,MD,TRUE,attack,Foot,FALSE
8/22/2017,knife,30,Female,Black,St. Louis,MO,FALSE,attack,Not fleeing,FALSE
1/3/2016,gun,30,Male,Black,Charlotte,NC,FALSE,attack,Not fleeing,FALSE
2/11/2016,machete,30,Male,Black,Columbus,OH,FALSE,attack,Car,FALSE
7/7/2017,gun,30,Male,Black,Columbus,OH,FALSE,undetermined,Not fleeing,TRUE
6/8/2017,gun,30,Male,Black,Philadelphia,PA,FALSE,other,Foot,FALSE
3/23/2016,gun,30,Male,Black,Raleigh,TN,TRUE,attack,Not fleeing,FALSE
5/3/2015,gun,30,Male,Black,Garland,TX,FALSE,attack,Not fleeing,FALSE
5/11/2015,vehicle,30,Male,Black,Fort Worth,TX,FALSE,attack,Car,FALSE
11/17/2015,vehicle,30,Male,Black,Weatherford,TX,FALSE,other,Car,FALSE
3/17/2016,gun,30,Male,Black,Houston,TX,FALSE,attack,Not fleeing,FALSE
2/22/2017,knife,30,Female,Black,Austin,TX,TRUE,other,Car,FALSE
6/18/2017,knife,30,Female,Black,Seattle,WA,TRUE,other,Not fleeing,FALSE
6/8/2015,knife,30,Male,Hispanic,Anaheim,CA,TRUE,other,Not fleeing,TRUE
2/18/2016,undetermined,30,Male,Hispanic,Santa Ana,CA,FALSE,undetermined,Not fleeing,FALSE
2/20/2016,gun,30,Male,Hispanic,Anaheim,CA,FALSE,attack,Car,TRUE
6/16/2017,gun,30,Male,Hispanic,Rialto,CA,FALSE,other,Not fleeing,TRUE
6/16/2016,vehicle,30,Male,Hispanic,Westminster,CO,FALSE,attack,Car,FALSE
8/25/2015,gun,30,Male,Hispanic,Santa Fe,NM,FALSE,attack,Foot,FALSE
5/19/2016,unarmed,30,Male,Hispanic,Las Vegas,NV,FALSE,attack,Not fleeing,FALSE
7/30/2015,gun,30,Male,Hispanic,Fort Worth,TX,FALSE,attack,Not fleeing,FALSE
9/23/2016,gun,30,Male,Hispanic,San Antonio,TX,FALSE,other,Foot,FALSE
12/11/2016,knife,30,Male,Hispanic,Laredo,TX,FALSE,attack,Not fleeing,FALSE
12/9/2016,vehicle,30,Male,Other,Keaau,HI,FALSE,other,Not fleeing,FALSE
9/24/2015,screwdriver,30,Male,Other,St. Paul,MN,TRUE,other,Not fleeing,FALSE
12/13/2015,knife,30,Male,Other,Thurston County,WA,FALSE,attack,Not fleeing,FALSE
9/28/2017,gun,30,Male,Unknown,Topeka,KS,FALSE,attack,Foot,FALSE
11/4/2017,gun,30,Male,Unknown,Billings,MT,FALSE,attack,,FALSE
10/22/2017,unarmed,30,Male,Unknown,Crandon,WI,FALSE,attack,Not fleeing,FALSE
2/16/2016,gun,30,Male,White,Mena,AR,FALSE,other,Foot,FALSE
7/8/2016,knife,30,Male,White,Tucson,AZ,TRUE,other,Not fleeing,FALSE
8/7/2015,toy weapon,30,Male,White,Fresno,CA,TRUE,attack,Not fleeing,FALSE
12/21/2015,gun,30,Male,White,Smartsville,CA,FALSE,attack,Not fleeing,FALSE
1/1/2016,knife,30,Male,White,San Diego,CA,FALSE,other,Not fleeing,TRUE
2/2/2016,knife,30,Male,White,Rancho Cordova,CA,TRUE,other,Not fleeing,FALSE
10/11/2016,knife,30,Male,White,Concord,CA,FALSE,other,Not fleeing,FALSE
8/22/2017,knife,30,Male,White,Orcutt,CA,FALSE,other,Foot,FALSE
12/26/2017,gun,30,Male,White,Desert Hot Springs,CA,FALSE,attack,Car,FALSE
2/5/2016,gun,30,Male,White,Milton,FL,FALSE,other,Car,FALSE
7/1/2016,gun,30,Male,White,Cartersville,GA,FALSE,attack,Not fleeing,FALSE
11/8/2017,gun,30,Male,White,Forest Park,GA,FALSE,attack,Car,FALSE
1/7/2015,gun,30,Male,White,Des Moines,IA,FALSE,attack,Car,FALSE
7/16/2015,gun,30,Male,White,Kansas City,KS,FALSE,attack,Other,FALSE
10/20/2015,toy weapon,30,Male,White,Louisville,KY,FALSE,attack,Not fleeing,FALSE
3/4/2016,unarmed,30,Male,White,East Bernstadt,KY,FALSE,undetermined,Not fleeing,FALSE
6/29/2016,undetermined,30,Male,White,Barbourville,KY,FALSE,attack,Not fleeing,FALSE
2/24/2017,gun,30,Male,White,London,KY,TRUE,attack,Not fleeing,FALSE
10/20/2015,knife,30,Male,White,Mandeville,LA,FALSE,attack,Not fleeing,FALSE
2/17/2015,toy weapon,30,Male,White,Tewksbury,MA,FALSE,attack,Foot,FALSE
8/21/2015,vehicle,30,Male,White,North East,MD,FALSE,attack,Car,FALSE
1/24/2017,unarmed,30,Male,White,Algoma Township,MI,TRUE,attack,Not fleeing,FALSE
11/4/2015,gun,30,Male,White,Springfield,MO,FALSE,attack,Foot,FALSE
11/5/2015,hammer,30,Male,White,Lakeshire,MO,FALSE,attack,Not fleeing,FALSE
5/12/2017,gun,30,Male,White,Billings,MT,TRUE,attack,Not fleeing,FALSE
7/24/2015,knife,30,Male,White,Pinnacle,NC,FALSE,other,Not fleeing,FALSE
8/15/2015,gun,30,Male,White,Carson City,NV,FALSE,attack,Not fleeing,FALSE
11/28/2017,gun,30,Male,White,Reno,NV,FALSE,attack,Not fleeing,FALSE
4/22/2015,gun,30,Male,White,Queens,NY,TRUE,attack,Foot,FALSE
4/10/2016,knife,30,Male,White,Rotterdam,NY,TRUE,attack,Not fleeing,FALSE
6/9/2015,unarmed,30,Male,White,Findlay,OH,FALSE,attack,Not fleeing,FALSE
4/10/2017,gun,30,Male,White,Cleveland,OH,FALSE,other,Not fleeing,FALSE
9/3/2017,unarmed,30,Male,White,Akron,OH,TRUE,attack,Not fleeing,TRUE
10/30/2015,knife,30,Male,White,Norwood,OK,FALSE,attack,Foot,FALSE
10/20/2017,knife,30,Male,White,Fort Smith,OK,FALSE,attack,Not fleeing,TRUE
12/25/2016,gun,30,Male,White,King City,OR,TRUE,attack,Car,FALSE
3/13/2016,unarmed,30,Male,White,Lenoir City,TN,FALSE,other,Car,TRUE
5/27/2017,vehicle,30,Male,White,Oneida,TN,FALSE,other,Car,FALSE
1/27/2016,gun,30,Male,White,Mansfield,TX,FALSE,attack,Car,FALSE
2/17/2017,unarmed,30,Male,White,Grand Prarie,TX,TRUE,attack,Not fleeing,TRUE
1/2/2018,gun,30,Female,White,Camp Wood,TX,FALSE,attack,Not fleeing,FALSE
9/19/2016,unknown weapon,30,Male,White,Logan Canyon,UT,TRUE,other,Not fleeing,FALSE
4/23/2016,gun,30,Male,White,Norfolk,VA,TRUE,attack,Not fleeing,FALSE
2/24/2015,knife,30,Male,White,Green Bay,WI,TRUE,attack,Not fleeing,FALSE
11/17/2017,gun,30,Male,White,Charleston,WV,FALSE,attack,Not fleeing,FALSE
9/10/2015,knife,31,Male,Asian,Potsdam,NY,FALSE,attack,Not fleeing,FALSE
9/20/2017,gun,31,Male,Black,Huntsville,AL,TRUE,attack,Not fleeing,FALSE
4/4/2015,gun,31,Male,Black,Orange,CA,FALSE,attack,Not fleeing,TRUE
2/21/2016,gun,31,Female,Black,Inglewood,CA,FALSE,other,Not fleeing,FALSE
6/10/2016,gun,31,Male,Black,Los Angeles,CA,FALSE,attack,Not fleeing,FALSE
7/23/2016,gun,31,Male,Black,Chino,CA,FALSE,attack,Foot,FALSE
8/25/2016,gun,31,Male,Black,Compton,CA,FALSE,attack,Foot,FALSE
2/1/2017,vehicle,31,Male,Black,Highland,CA,FALSE,attack,Car,FALSE
9/11/2016,motorcycle,31,Male,Black,Washington,DC,FALSE,attack,Other,FALSE
9/28/2015,unarmed,31,Male,Black,Miami,FL,FALSE,attack,Foot,FALSE
10/18/2015,gun,31,Male,Black,Palm Beach Gardens,FL,FALSE,undetermined,Not fleeing,FALSE
8/4/2015,gun,31,Male,Black,Rantoul,IL,TRUE,undetermined,Not fleeing,TRUE
10/4/2015,gun,31,Male,Black,Chicago,IL,FALSE,attack,Not fleeing,FALSE
3/10/2015,gun,31,Male,Black,Baton Rouge,LA,FALSE,attack,Not fleeing,FALSE
3/14/2018,unarmed,31,Male,Black,East Baton Rouge,LA,TRUE,attack,Not fleeing,FALSE
10/30/2016,knife,31,Male,Black,Boston,MA,TRUE,other,Not fleeing,FALSE
1/27/2016,vehicle,31,Female,Black,Dearborn,MI,TRUE,other,Car,FALSE
5/8/2015,vehicle,31,Male,Black,Fridley,MN,FALSE,attack,Car,FALSE
7/28/2017,gun,31,Male,Black,Kansas City,MO,FALSE,attack,Not fleeing,FALSE
12/7/2016,knife,31,Male,Black,Fayetteville,NC,FALSE,other,Not fleeing,TRUE
2/12/2017,gun,31,Male,Black,Durham,NC,FALSE,other,Other,FALSE
5/20/2016,knife,31,Male,Black,Omaha,NE,FALSE,other,Foot,TRUE
4/17/2016,gun,31,Male,Black,Vineland,NJ,FALSE,attack,Foot,FALSE
3/31/2016,gun,31,Male,Black,Las Vegas,NV,FALSE,attack,Foot,TRUE
9/6/2017,knife,31,Male,Black,New York,NY,TRUE,other,Not fleeing,TRUE
11/7/2016,gun,31,Male,Black,Philadelphia,PA,FALSE,attack,Other,FALSE
8/11/2017,gun,31,Male,Black,Philadelphia,PA,TRUE,other,Not fleeing,FALSE
1/18/2018,gun,31,Male,Black,Harrisburg,PA,FALSE,attack,Not fleeing,FALSE
2/1/2018,vehicle,31,Male,Black,Harrisburg,PA,FALSE,attack,Not fleeing,FALSE
9/3/2017,vehicle,31,Male,Black,Myrtle Beach,SC,FALSE,attack,Car,FALSE
2/10/2017,gun,31,Male,Black,Nashville,TN,FALSE,other,Foot,FALSE
1/7/2015,gun,31,Male,Black,Freeport,TX,FALSE,attack,Not fleeing,FALSE
4/22/2015,gun,31,Male,Black,Fort Worth,TX,FALSE,attack,Foot,FALSE
7/28/2016,gun,31,Male,Hispanic,Tucson,AZ,FALSE,attack,Other,FALSE
9/6/2016,gun,31,Male,Hispanic,Phoenix,AZ,FALSE,attack,Car,FALSE
9/13/2017,gun,31,Male,Hispanic,Quartzsite,AZ,FALSE,attack,Car,FALSE
11/14/2015,hammer,31,Male,Hispanic,Jurupa Valley,CA,FALSE,other,Not fleeing,FALSE
6/11/2016,spear,31,Male,Hispanic,Maywood,CA,FALSE,other,Not fleeing,FALSE
7/20/2016,knife,31,Male,Hispanic,Santa Maria,CA,TRUE,other,Not fleeing,FALSE
12/30/2017,gun,31,Male,Hispanic,Redwood City,CA,FALSE,attack,Not fleeing,FALSE
1/7/2017,vehicle,31,Male,Hispanic,Northglenn,CO,TRUE,other,Not fleeing,FALSE
2/3/2016,gun,31,Male,Hispanic,Ocala,FL,TRUE,attack,Not fleeing,FALSE
10/4/2016,brick,31,Male,Hispanic,Riverview,FL,FALSE,attack,Foot,FALSE
11/11/2015,vehicle,31,Male,Hispanic,Albuquerque,NM,FALSE,other,Car,FALSE
1/27/2016,gun,31,Male,Hispanic,Santa Fe,NM,FALSE,attack,Not fleeing,FALSE
5/24/2016,gun,31,Male,Hispanic,Albuquerque,NM,FALSE,attack,Not fleeing,FALSE
11/5/2017,vehicle,31,Female,Hispanic,Rudioso,NM,FALSE,attack,Not fleeing,FALSE
1/31/2015,gun,31,Male,Hispanic,Houston,TX,FALSE,attack,Not fleeing,FALSE
2/20/2015,unarmed,31,Male,Hispanic,Euless,TX,FALSE,other,Not fleeing,FALSE
11/30/2015,undetermined,31,Male,Hispanic,Wink,TX,FALSE,other,Not fleeing,FALSE
12/20/2015,gun,31,Male,Hispanic,Amarillo,TX,TRUE,attack,Not fleeing,FALSE
10/5/2017,knife,31,Male,Hispanic,Brownsville,TX,FALSE,attack,Not fleeing,FALSE
5/21/2016,gun,31,Male,Unknown,Flagstaff,AZ,TRUE,attack,Not fleeing,TRUE
6/16/2015,gun,31,Male,Unknown,Wood Lake,ND,FALSE,attack,Not fleeing,FALSE
11/26/2017,gun,31,Male,White,Huntsville,AL,FALSE,attack,Not fleeing,FALSE
4/14/2015,machete,31,Male,White,Jonesboro,AR,TRUE,attack,Not fleeing,FALSE
3/11/2015,toy weapon,31,Male,White,Kingman,AZ,TRUE,attack,Not fleeing,FALSE
7/6/2015,vehicle,31,Male,White,Lakewood,CA,TRUE,attack,Other,FALSE
7/11/2015,gun,31,Male,White,Olivehurst,CA,FALSE,attack,Not fleeing,FALSE
12/25/2015,knife,31,Male,White,Palo Alto,CA,TRUE,attack,Not fleeing,FALSE
4/13/2018,undetermined,31,Male,White,Thornton,CO,FALSE,undetermined,,FALSE
10/10/2015,gun,31,Male,White,Old Saybrook,CT,FALSE,attack,Not fleeing,FALSE
6/5/2016,gun,31,Male,White,Cape Coral,FL,FALSE,other,Car,FALSE
7/16/2016,gun,31,Male,White,Lake Asbury,FL,TRUE,attack,Not fleeing,FALSE
12/12/2016,gun,31,Male,White,Fort Valley,GA,FALSE,attack,Not fleeing,FALSE
3/19/2015,gun,31,Male,White,Middleton,ID,FALSE,attack,Not fleeing,TRUE
4/6/2015,gun,31,Male,White,Jefferson County,ID,FALSE,attack,Car,FALSE
5/22/2017,knife,31,Male,White,Mountain Home,ID,FALSE,attack,Not fleeing,FALSE
2/26/2015,unarmed,31,Male,White,Terre Haute,IN,FALSE,other,Not fleeing,FALSE
6/4/2016,knife,31,Male,White,Muncie,IN,TRUE,other,Not fleeing,TRUE
11/4/2017,gun,31,Male,White,Owen County,IN,TRUE,attack,Not fleeing,FALSE
10/23/2017,gun,31,Female,White,Shelbyville,KY,TRUE,other,Not fleeing,TRUE
10/12/2016,gun,31,Male,White,Livingston Parish,LA,FALSE,attack,Not fleeing,FALSE
1/29/2015,gun,31,Male,White,Wyoming,MI,TRUE,attack,Not fleeing,FALSE
7/23/2015,unarmed,31,Male,White,Plymouth,MN,TRUE,attack,Not fleeing,FALSE
8/22/2015,gun,31,Male,White,Cohasset,MN,FALSE,attack,Not fleeing,FALSE
8/2/2016,knife,31,Male,White,Alexandria,MN,FALSE,other,Not fleeing,FALSE
2/17/2015,unarmed,31,Male,White,Springfield,MO,FALSE,other,Foot,FALSE
7/24/2017,gun,31,Male,White,St. Louis,MO,TRUE,attack,Car,FALSE
10/12/2015,gun,31,Male,White,Brookhaven,MS,FALSE,attack,Not fleeing,FALSE
8/4/2017,toy weapon,31,Male,White,Lauderdale County,MS,TRUE,attack,Not fleeing,TRUE
11/6/2016,metal pipe,31,Male,White,Maurice River,NJ,FALSE,other,Foot,FALSE
9/25/2017,Taser,31,Male,White,Las Vegas,NV,TRUE,attack,Not fleeing,TRUE
1/12/2018,gun,31,Male,White,Elko,NV,FALSE,other,Not fleeing,FALSE
10/15/2015,toy weapon,31,Male,White,Parma,OH,FALSE,attack,Car,FALSE
10/31/2016,gun,31,Female,White,Brookville,OH,FALSE,attack,Other,FALSE
12/23/2016,undetermined,31,Male,White,Bend,OR,TRUE,undetermined,Not fleeing,FALSE
9/26/2017,gun,31,Male,White,Eugene,OR,FALSE,attack,Not fleeing,FALSE
4/9/2015,gun,31,Male,White,Straban Township,PA,TRUE,attack,Not fleeing,FALSE
9/11/2015,gun,31,Male,White,Chester,PA,FALSE,attack,Not fleeing,FALSE
11/29/2016,undetermined,31,Male,White,Iva,SC,FALSE,other,Foot,FALSE
9/16/2015,gun,31,Male,White,Lead,SD,TRUE,attack,Foot,FALSE
3/11/2015,gun,31,Male,White,Memphis,TN,TRUE,attack,Not fleeing,FALSE
2/19/2016,gun,31,Male,White,Elizabethton,TN,FALSE,attack,Not fleeing,FALSE
5/25/2015,gun,31,Female,White,Austin,TX,TRUE,attack,Not fleeing,FALSE
6/22/2016,gun,31,Male,White,Bellville,TX,FALSE,attack,Not fleeing,TRUE
10/16/2017,gun,31,Male,White,Kingwood,TX,FALSE,attack,Car,FALSE
1/17/2016,gun,31,Male,White,Salt Lake City,UT,FALSE,attack,Foot,TRUE
8/3/2016,gun,31,Male,White,Clearfield,UT,FALSE,attack,Foot,FALSE
3/13/2018,gun,31,Male,White,Sandy,UT,FALSE,other,Not fleeing,FALSE
11/8/2017,gun,31,Male,White,Roanoke,VA,FALSE,other,Not fleeing,FALSE
7/27/2017,knife,31,Male,White,Wenatchee,WA,FALSE,other,Not fleeing,FALSE
8/19/2016,toy weapon,31,Male,White,New London,WI,TRUE,attack,Not fleeing,TRUE
1/4/2018,gun,31,Male,White,Crandon,WI,FALSE,attack,Not fleeing,FALSE
5/5/2015,knife,32,Male,Asian,South El Monte,CA,FALSE,attack,Not fleeing,FALSE
1/16/2017,gun and knife,32,Male,Asian,Herndon,VA,FALSE,attack,Not fleeing,FALSE
11/23/2017,gun,32,Male,Black,Pell City,AL,FALSE,attack,Not fleeing,FALSE
9/22/2015,gun,32,Male,Black,Oakland,CA,FALSE,attack,Car,FALSE
2/21/2016,undetermined,32,Male,Black,Inglewood,CA,FALSE,other,Not fleeing,FALSE
5/8/2017,rock,32,Male,Black,Rancho Cordova,CA,TRUE,attack,Foot,FALSE
5/28/2015,gun,32,Male,Black,Northglenn,CO,FALSE,attack,Not fleeing,FALSE
9/25/2017,gun,32,Male,Black,Palmetto,FL,FALSE,attack,Foot,FALSE
12/13/2016,gun,32,Male,Black,Hampton,GA,TRUE,other,Not fleeing,FALSE
4/28/2017,gun,32,Male,Black,Atlanta,GA,FALSE,attack,Not fleeing,FALSE
4/2/2015,gun,32,Male,Black,Rock Island,IL,FALSE,attack,Foot,FALSE
1/6/2017,gun,32,Male,Black,Deerfield,IL,FALSE,attack,Other,FALSE
2/1/2018,gun,32,Male,Black,Peoria,IL,FALSE,attack,Foot,FALSE
7/25/2016,gun,32,Male,Black,Indianapolis,IN,FALSE,attack,Car,FALSE
11/11/2015,gun,32,Male,Black,Baltimore,MD,FALSE,attack,Not fleeing,FALSE
7/6/2016,gun,32,Male,Black,Falcon Heights,MN,FALSE,other,Not fleeing,TRUE
3/16/2017,gun,32,Male,Black,Fayetteville,NC,FALSE,attack,Not fleeing,FALSE
11/30/2017,gun,32,Male,Black,Hendersonville,NC,FALSE,other,Foot,FALSE
8/20/2017,gun,32,Male,Black,Brick,NJ,FALSE,attack,Not fleeing,FALSE
2/12/2016,gun,32,Female,Black,Syracuse,NY,TRUE,other,Not fleeing,FALSE
4/17/2016,gun,32,Male,Black,New York,NY,FALSE,attack,Foot,FALSE
7/31/2017,knife,32,Male,Black,Brooklyn,NY,TRUE,attack,Not fleeing,FALSE
9/28/2016,unarmed,32,Male,Black,Philadelphia,PA,FALSE,attack,Not fleeing,FALSE
5/21/2015,gun,32,Male,Black,Charleston,SC,FALSE,attack,Not fleeing,FALSE
9/30/2016,gun,32,Male,Black,Campobello,SC,FALSE,attack,Foot,FALSE
1/27/2016,gun,32,Male,Black,Memphis,TN,FALSE,attack,Other,TRUE
3/16/2017,gun,32,Male,Black,Milwaukee,WI,FALSE,other,Not fleeing,FALSE
9/15/2016,gun,32,Male,Hispanic,Phoenix,AZ,FALSE,other,Other,FALSE
3/13/2015,unarmed,32,Male,Hispanic,Walnut Creek,CA,FALSE,other,Foot,FALSE
9/5/2015,metal pipe,32,Male,Hispanic,Ontario,CA,TRUE,other,Not fleeing,TRUE
9/15/2015,gun,32,Male,Hispanic,Panorama City,CA,FALSE,attack,Not fleeing,TRUE
8/25/2016,undetermined,32,Male,Hispanic,Compton,CA,FALSE,undetermined,Not fleeing,FALSE
6/16/2017,machete,32,Male,Hispanic,Madera,CA,TRUE,other,Not fleeing,FALSE
9/15/2017,unarmed,32,Male,Hispanic,San Jose,CA,FALSE,other,Car,FALSE
12/13/2015,gun,32,Male,Hispanic,Mountain View,CO,FALSE,attack,Not fleeing,FALSE
6/10/2016,gun,32,Male,Hispanic,Pueblo,CO,FALSE,attack,Foot,FALSE
1/24/2017,gun,32,Male,Hispanic,Kuna,ID,FALSE,attack,Car,FALSE
1/6/2016,gun,32,Male,Hispanic,Carrizozo,NM,TRUE,attack,Not fleeing,FALSE
9/9/2016,gun,32,Male,Hispanic,Memphis,TN,FALSE,attack,Not fleeing,FALSE
12/2/2015,gun,32,Male,Hispanic,San Antonio,TX,FALSE,other,Not fleeing,FALSE
2/18/2016,gun,32,Male,Hispanic,Reno,TX,FALSE,attack,Not fleeing,FALSE
4/4/2017,vehicle,32,Male,Hispanic,Houston,TX,FALSE,attack,Car,FALSE
7/4/2017,vehicle,32,Male,Hispanic,Centerville,UT,TRUE,undetermined,Car,FALSE
8/30/2017,gun,32,Male,Unknown,Sacramento,CA,FALSE,attack,Car,FALSE
1/28/2016,vehicle,32,Female,Unknown,Tacoma,WA,FALSE,other,Not fleeing,FALSE
7/18/2017,gun,32,Male,White,Clay,AL,TRUE,attack,Not fleeing,FALSE
8/19/2017,Taser,32,Male,White,Homewood,AL,FALSE,attack,Not fleeing,FALSE
10/26/2017,gun,32,Male,White,Fairhope,AL,FALSE,attack,Other,FALSE
9/26/2016,gun,32,Male,White,Little Rock,AR,TRUE,other,Not fleeing,FALSE
1/18/2015,gun,32,Male,White,Maricopa,AZ,TRUE,attack,Not fleeing,FALSE
7/13/2016,gun,32,Male,White,Flagstaff,AZ,FALSE,undetermined,Foot,TRUE
1/4/2015,toy weapon,32,Male,White,San Francisco,CA,TRUE,attack,Not fleeing,FALSE
9/10/2015,gun,32,Male,White,Lodi,CA,FALSE,attack,Foot,FALSE
9/18/2015,vehicle,32,Male,White,San Bernardino,CA,FALSE,undetermined,Car,FALSE
10/16/2016,metal rake,32,Male,White,Santa Cruz,CA,TRUE,attack,Not fleeing,FALSE
1/10/2017,knife,32,Male,White,Los Angeles,CA,FALSE,other,Not fleeing,FALSE
2/17/2017,gun,32,Male,White,Oakland,CA,FALSE,attack,Not fleeing,FALSE
3/11/2018,gun,32,Male,White,Oakland,CA,TRUE,attack,Not fleeing,FALSE
1/11/2016,gun,32,Male,White,Denver,CO,FALSE,other,Not fleeing,FALSE
3/3/2017,gun,32,Male,White,Englewood,CO,TRUE,other,Not fleeing,FALSE
5/29/2016,knife,32,Male,White,Deland,FL,FALSE,other,Not fleeing,FALSE
9/8/2016,gun,32,Male,White,Lakeland,FL,FALSE,attack,Not fleeing,FALSE
3/9/2018,knife,32,Female,White,Tarpon Springs,FL,FALSE,other,Not fleeing,FALSE
6/27/2016,gun,32,Male,White,Cochran,GA,FALSE,attack,Not fleeing,FALSE
11/7/2017,gun,32,Female,White,Marietta,GA,TRUE,attack,Not fleeing,FALSE
7/31/2016,rock,32,Male,White,Phelps,KY,FALSE,attack,Foot,FALSE
2/11/2017,metal stick,32,Male,White,Louisville,KY,TRUE,attack,Not fleeing,TRUE
2/1/2018,gun,32,Male,White,Louisville,KY,FALSE,attack,Not fleeing,FALSE
3/20/2018,gun,32,Male,White,Scott County,KY,FALSE,attack,Not fleeing,FALSE
2/17/2015,gun,32,Male,White,Eaton Rapids Township,MI,FALSE,attack,Not fleeing,FALSE
11/23/2017,gun,32,Male,White,Lebanon,MO,TRUE,attack,Not fleeing,FALSE
1/8/2018,gun,32,Male,White,Kansas City,MO,FALSE,attack,Foot,FALSE
10/27/2016,gun,32,Male,White,Billings,MT,TRUE,other,Not fleeing,FALSE
4/12/2015,gun,32,Male,White,Salemburg,NC,TRUE,attack,Car,FALSE
11/15/2015,Taser,32,Male,White,Spring Lake,NC,FALSE,attack,Not fleeing,FALSE
8/16/2016,gun,32,Male,White,Lenoir,NC,FALSE,attack,Foot,TRUE
3/12/2018,vehicle,32,Male,White,West Fargo,ND,FALSE,attack,Car,FALSE
6/23/2015,gun,32,Male,White,Omaha,NE,FALSE,attack,Not fleeing,FALSE
11/24/2015,toy weapon,32,Male,White,Las Vegas,NV,TRUE,attack,Foot,TRUE
7/28/2017,knife,32,Male,White,Glenville,NY,TRUE,other,Not fleeing,FALSE
4/26/2017,vehicle,32,Male,White,Columbus,OH,FALSE,other,Car,FALSE
6/20/2017,gun,32,Male,White,St. Clair Township,OH,TRUE,attack,Other,FALSE
4/7/2015,gun,32,Male,White,Pottawatomie County,OK,FALSE,attack,Car,FALSE
4/30/2017,gun,32,Male,White,Tom,OK,TRUE,attack,Not fleeing,FALSE
7/1/2015,gun,32,Male,White,Josephine County,OR,FALSE,attack,Car,FALSE
12/31/2016,gun,32,Male,White,Huntingdon County,PA,FALSE,attack,Other,FALSE
11/9/2017,vehicle,32,Male,White,Providence,RI,FALSE,attack,Car,TRUE
7/23/2015,gun,32,Male,White,Myrtle Beach,SC,FALSE,attack,Not fleeing,FALSE
10/16/2017,gun,32,Male,White,Simpsonville,SC,FALSE,attack,Not fleeing,FALSE
12/18/2015,vehicle,32,Male,White,Knoxville,TN,FALSE,attack,Car,FALSE
2/13/2017,vehicle,32,Male,White,Knoxville,TN,FALSE,attack,Car,FALSE
8/6/2017,knife,32,Male,White,Bon Aqua,TN,FALSE,other,Foot,FALSE
11/8/2017,gun,32,Male,White,Clinton,TN,FALSE,attack,Foot,FALSE
9/10/2017,gun,32,Male,White,Plano,TX,FALSE,attack,Not fleeing,FALSE
9/1/2017,toy weapon,32,Male,White,Poultney,VT,TRUE,attack,Not fleeing,FALSE
1/16/2018,gun,32,Male,White,Montpelier,VT,FALSE,undetermined,Foot,FALSE
11/6/2016,hammer,32,Male,White,Hensley,WV,TRUE,other,Not fleeing,FALSE
4/18/2017,vehicle,32,Male,White,Brandywine,WV,FALSE,attack,Car,FALSE
5/11/2016,vehicle,33,Male,Asian,San Diego,CA,FALSE,other,Car,TRUE
2/11/2017,vehicle,33,Male,Asian,Aiea,HI,FALSE,other,Car,FALSE
4/7/2017,gun,33,Male,Asian,Kyle,SD,FALSE,attack,Car,FALSE
4/23/2016,vehicle,33,Male,Black,Fayetteville,AR,FALSE,other,Car,TRUE
4/15/2017,gun,33,Male,Black,West Memphis,AR,FALSE,attack,,FALSE
5/30/2016,gun,33,Male,Black,Tucson,AZ,FALSE,attack,Not fleeing,FALSE
2/13/2018,unarmed,33,Male,Black,Vallejo,CA,FALSE,attack,Foot,FALSE
10/25/2017,gun,33,Male,Black,St. Petersburg,FL,FALSE,attack,Not fleeing,FALSE
7/7/2017,unarmed,33,Male,Black,Marietta,GA,TRUE,attack,Not fleeing,FALSE
9/25/2015,box cutter,33,Male,Black,Chicago,IL,FALSE,other,Not fleeing,FALSE
11/27/2016,gun,33,Male,Black,Chicago,IL,FALSE,attack,Foot,FALSE
7/26/2015,gun,33,Male,Black,Shreveport,LA,FALSE,attack,Not fleeing,FALSE
12/14/2015,gun,33,Male,Black,New Orleans,LA,FALSE,attack,Not fleeing,TRUE
1/29/2016,gun,33,Male,Black,Lynn,MA,FALSE,attack,Other,FALSE
10/12/2016,gun,33,Male,Black,Boston,MA,FALSE,attack,Not fleeing,FALSE
7/14/2016,gun,33,Male,Black,Baltimore,MD,FALSE,attack,Not fleeing,FALSE
9/23/2016,vehicle,33,Male,Black,Pikesville,MD,FALSE,other,Not fleeing,TRUE
1/28/2018,gun,33,Male,Black,Baltimore,MD,FALSE,attack,Foot,TRUE
5/9/2016,gun,33,Male,Black,St. Paul,MN,FALSE,attack,Not fleeing,FALSE
6/13/2017,gun,33,Male,Black,St Louis,MO,FALSE,attack,Not fleeing,FALSE
10/16/2015,undetermined,33,Male,Black,Columbus,MS,FALSE,undetermined,Foot,FALSE
1/5/2016,gun,33,Male,Black,Charlotte,NC,FALSE,attack,Not fleeing,FALSE
1/27/2015,gun,33,Male,Black,Columbus,OH,FALSE,attack,Not fleeing,FALSE
12/8/2015,gun,33,Male,Black,Cleveland,OH,FALSE,attack,Not fleeing,FALSE
10/25/2017,gun,33,Male,Black,Cleveland,OH,FALSE,attack,Foot,FALSE
2/8/2016,gun,33,Male,Black,Chester,PA,FALSE,attack,Car,FALSE
5/9/2016,toy weapon,33,Male,Black,El Paso,TX,FALSE,other,Not fleeing,FALSE
10/27/2016,gun and knife,33,Male,Black,San Antonio,TX,FALSE,other,Not fleeing,FALSE
